,South Africa,Lesotho,Zimbabwe,Botswana,Namibia,Zambia,Malawi,Mozambique,eSwatini,Angola,Dem. Rep. Congo,Tanzania
2013-01-01 21:00:00,0.1799612309264937,0.19687153207676106,0.10657402494350912,0.16935916633612097,0.19494310518297758,0.12662728625837205,0.17190909816124075,0.19505832454618588,0.1983324291601647,0.16948924228126716,0.11426237926497401,0.18187291029123567
2013-01-01 22:00:00,0.1461977349097563,0.1313922165003874,0.14286203144420206,0.14409517045153708,0.17868039727796922,0.1285183867485995,0.18026685492691066,0.1230800865865596,0.1128353699769663,0.18253684513451796,0.13738387468961005,0.13451224778038487
2013-01-01 23:00:00,0.17810734625108007,0.16928669018936593,0.10970752018849578,0.11574120246993085,0.18668335848060436,0.12541324919981328,0.17369509300357844,0.15490342054603756,0.13226750794285247,0.1466212761591611,0.16746779012906904,0.1319343083086779
2013-01-02 00:00:00,0.1118867069032468,0.1876981795459573,0.11277526148648123,0.15452416611953795,0.11737580646594829,0.13281565908522688,0.1709724393944702,0.1909721018050266,0.10715354879137336,0.1941117052690191,0.1442425817586531,0.11122538751581952
2013-01-02 01:00:00,0.16405640789648476,0.18952497211411712,0.15973883666159194,0.1780957822148691,0.10755916446504307,0.11448073582907442,0.15415799119398518,0.11338125033965739,0.12254129966053692,0.18043828276496415,0.14346570509706175,0.10845962009593808
2013-01-02 02:00:00,0.11440488170288214,0.10857397409895529,0.12267075302240109,0.1307059061995955,0.16014382509975444,0.11663083908210427,0.11255197040003848,0.15241081102935408,0.139433044456338,0.19840547778441076,0.16184625080890921,0.1713421465308618
2013-01-02 03:00:00,0.19454189761334786,0.1039804842316777,0.11076957433938776,0.12227079430160762,0.11687222428022985,0.19646805881518364,0.19583973545535632,0.17511599181859294,0.189689506396453,0.11703863166676617,0.15138883016382856,0.16002934553415502
2013-01-02 04:00:00,0.15226549677517007,0.1170637065566198,0.12211128530721888,0.13887779035572778,0.1734186813512199,0.1961033361287323,0.14040629447365488,0.1669819886885543,0.1346268257999496,0.15218913574614262,0.16512038279330965,0.10564803255867075
2013-01-02 05:00:00,0.141552723033439,0.18790077937732796,0.13506915753471657,0.1937248940204297,0.1409309150495881,0.11892799459398015,0.12178164506674265,0.1468618150088847,0.19856147276291378,0.19463827073201073,0.16019042437484107,0.14806625720032968
2013-01-02 06:00:00,0.12654816041850633,0.10992728259134865,0.14687134766627366,0.19769214145533703,0.15288348154983566,0.10252325537099234,0.1718201838533756,0.12057750823782315,0.10296580410437318,0.16504664552409126,0.1806149188913183,0.14026024727110886
2013-01-02 07:00:00,0.17752224406143274,0.1422096376185163,0.1202731977445076,0.16733724270929246,0.19385603351310526,0.12055442975600614,0.19951961896020484,0.14917546402711812,0.13526734874502308,0.18618206744058075,0.1522635903573745,0.18489677487270853
2013-01-02 08:00:00,0.14572038998271505,0.1958943097761104,0.16414602928255168,0.1903887676149,0.15227496900555598,0.17008971817371593,0.1256667623211437,0.1373438256995661,0.13820124568144548,0.1971899579700827,0.19097024484192704,0.17189027469504808
2013-01-02 09:00:00,0.1569554390207214,0.15342857263115825,0.1484190276890317,0.1846871312631745,0.11093138242257962,0.17806350268940951,0.1672429873277846,0.14785215961901538,0.17652805727045257,0.11866621282730262,0.1320356530327111,0.160318449258739
2013-01-02 10:00:00,0.10199791727659513,0.16930664862800696,0.15064260923481454,0.13791834136584852,0.11594127795143956,0.10241224647686777,0.16001952854687126,0.1367079758110189,0.1939993285640368,0.12443050476430047,0.10916487216005036,0.15535731938350933
2013-01-02 11:00:00,0.161889585762411,0.1316775991554296,0.13881530116667923,0.1093477369419957,0.15464630122514456,0.1578923218677989,0.1718592506103746,0.18391783548574936,0.13209501570152604,0.18746612036493576,0.13019604171844362,0.19503627582948704
2013-01-02 12:00:00,0.16134291286803762,0.16878343336395385,0.17949708603995318,0.1654744308481491,0.15257374860264283,0.10029755786740001,0.19386829406028594,0.1769980912477464,0.14338093387483708,0.19076106828814626,0.11153177678215045,0.19880067363164233
2013-01-02 13:00:00,0.16183425053959397,0.18360341804185557,0.15814126873989892,0.15592492709096337,0.16390187526471764,0.1516881120426576,0.13532182770608847,0.1315403185733845,0.1271554250112648,0.17596864953178315,0.18300898348288594,0.13394625581707104
2013-01-02 14:00:00,0.19452337467139041,0.10197739455434719,0.1163784266701594,0.13630504312618583,0.1402981111789553,0.16412808443301374,0.1255119765670676,0.1574111000843234,0.18025415545256745,0.13483876219747998,0.10483819875885299,0.12413603472517534
2013-01-02 15:00:00,0.16833851840560332,0.17517091998975176,0.17023172315597063,0.12266193897923819,0.16513699939718923,0.19871892877567388,0.1404037393989323,0.1277613933283245,0.16398036910756714,0.14650995989366075,0.16278520332639423,0.17980006389404962
2013-01-02 16:00:00,0.13611540593140253,0.1990507247646734,0.19661972388294946,0.1408166075116488,0.1398546161641972,0.1260743755151345,0.17481568759252242,0.14544890912866396,0.10703362921983964,0.16121838995883686,0.15492323146594827,0.10653325895148946
2013-01-02 17:00:00,0.14387614433198778,0.17498951439003757,0.1501737850690753,0.14706697382197054,0.16256456030687594,0.18042263747834067,0.17258000569322246,0.1354707855464931,0.16053739658896476,0.14980112071917234,0.18210164851906052,0.13663451325165776
2013-01-02 18:00:00,0.16994460731778357,0.1282258869314976,0.18913349411967156,0.12710504555016322,0.17692198443406948,0.1872297964252054,0.140792267330896,0.1659214340030329,0.17973894356795475,0.14797888907889178,0.12007624169293832,0.10718376798750733
2013-01-02 19:00:00,0.1062127793515683,0.1791181650337902,0.1343515974557523,0.12936950961118457,0.1180876231927544,0.1924651935832083,0.19912821701664157,0.13722534048744484,0.103391047831221,0.14374577866527588,0.18587526243441466,0.1321270028937323
2013-01-02 20:00:00,0.1668758538828745,0.11052178299607192,0.15691359510107863,0.1459678222706055,0.13775675919706196,0.10042060359155207,0.14524911041282432,0.14610848012745087,0.145743964548901,0.18724001198096082,0.1353644462815165,0.1072374418490034
2013-01-02 21:00:00,0.1672721251312678,0.14499769078704236,0.14296293449906286,0.1862617294641445,0.1504616441021453,0.14715717534520958,0.13758918157948713,0.172140750420356,0.17922559230328042,0.11894420287559401,0.17567310732243757,0.12923470488298305
2013-01-02 22:00:00,0.12125595578474742,0.1910772499866729,0.14389242598004323,0.15884299012414546,0.16888440766899793,0.19836457343796438,0.17118056029428352,0.14151688258874678,0.19907735148873626,0.16898510899663083,0.1298138703653312,0.17922781202074228
2013-01-02 23:00:00,0.11311989662271132,0.12958868169459395,0.17788318535693604,0.12857605310044698,0.12559523172336431,0.14012174724751103,0.10847312218839684,0.19086959377365986,0.15862372120732265,0.17058018423736482,0.18862091481334464,0.19076729893723318
2013-01-03 00:00:00,0.13177987479653647,0.12901457356275295,0.1537974570538837,0.1280347903664782,0.15571112599837392,0.18161028746280988,0.1400743315852464,0.11828220162438623,0.10412826946835026,0.19275704743122882,0.13278820348734294,0.1794991782121107
2013-01-03 01:00:00,0.136618095307274,0.11324987542483951,0.1956212409074984,0.14570922576520642,0.1627401026194215,0.15489266801025953,0.1773351148437997,0.1743589055043382,0.144889308964802,0.10419249998043845,0.11674860798492659,0.1564288892274996
2013-01-03 02:00:00,0.1572768794205613,0.10219389816580304,0.15467801839358356,0.12079823683927209,0.18980731898438796,0.1773426110927958,0.17673230072882007,0.14249460674308737,0.11907445390810475,0.16496887373328448,0.13951012677343205,0.16185904088603847
2013-01-03 03:00:00,0.1441277435423958,0.16815114549015286,0.10847708442366624,0.12040546330047108,0.1365529510394764,0.14876069969500957,0.12865353055193351,0.142912949464658,0.16297315688168862,0.16407299066790226,0.1096136296520288,0.13641594641648394
2013-01-03 04:00:00,0.19911557146576025,0.12144099925984356,0.1369124278273397,0.15168169364158185,0.16403389496171134,0.10318934402710941,0.11923240669687571,0.1637161745232215,0.12180996760711227,0.14644795390690735,0.1823887534435305,0.11715991751838292
2013-01-03 05:00:00,0.11049346983914697,0.12684365470156678,0.18537403916479434,0.10901192564242464,0.1194336289762405,0.10894155760456467,0.14741408523787566,0.1525796088671787,0.1153859995300938,0.10559493121288346,0.11540419072860056,0.14391308213086026
2013-01-03 06:00:00,0.12118767111361008,0.14945731143216043,0.1409274998089217,0.14865854873928525,0.15007940696585717,0.11144537674192893,0.13378059995438896,0.14178859334807092,0.15391442617208406,0.10415708782036244,0.13871144037334657,0.17358252913894423
2013-01-03 07:00:00,0.11644215966202201,0.10564746238523041,0.10303144446300734,0.1365288291123057,0.11855574833064306,0.12543571904257714,0.17378471224488748,0.1004538959297982,0.1103498872959773,0.11726434929431007,0.19473727909740252,0.10659997025959242
2013-01-03 08:00:00,0.16563345841330296,0.1577343864159644,0.12504034976649844,0.17109128804833024,0.1921609297807394,0.1968141551193996,0.11923333742024954,0.10954886045143832,0.1734384690648294,0.17977741456461704,0.19908517335695033,0.10239592375488024
2013-01-03 09:00:00,0.12566340973195309,0.11500710696855589,0.10704868655167034,0.1750088717881753,0.14351645661209764,0.16351085475174942,0.13344465689008364,0.17127368885049615,0.19429935342209237,0.11659485413398295,0.14596470418745328,0.17738905611947678
2013-01-03 10:00:00,0.14697715598680824,0.15927663239150605,0.1997312798433049,0.16945537088675405,0.18336488891101227,0.1820120989627138,0.18476892078343451,0.15278063837769734,0.1946778971474978,0.11421994867913281,0.1829583630854516,0.13034127964423306
2013-01-03 11:00:00,0.12480067273044612,0.17033394953237896,0.19741614486800318,0.16927615490577724,0.1420357439981221,0.15696631313956147,0.16186051696252346,0.16997415988198272,0.13783196403206346,0.13564980885355404,0.12549552695099178,0.17047454103463755
2013-01-03 12:00:00,0.11626731232365996,0.11060379684189056,0.18039618907236665,0.13773036637400082,0.19083711283344468,0.1639059745172973,0.18889676193284516,0.19591718625940058,0.15994537854651056,0.14882019947438818,0.16010751878219642,0.17383712604955814
2013-01-03 13:00:00,0.11142031409777743,0.14178839876330374,0.16056451212189365,0.16719628045487367,0.1408653217124375,0.181573039099388,0.19803810202211472,0.16867418541888868,0.16658107120879367,0.1701564384937247,0.19066597601450966,0.1936732627000815
2013-01-03 14:00:00,0.16602841053712689,0.16983546736337407,0.1768914376357677,0.13438031798628133,0.13351290189971182,0.193063713114987,0.1840863108813178,0.10570832065789529,0.15145349711592657,0.18051109476016813,0.15385124647078105,0.14042829488278039
2013-01-03 15:00:00,0.1142266039152186,0.14182623573304748,0.11733085343877502,0.15768769576724473,0.1576221858076321,0.19167098515073555,0.11849077138895116,0.13129357726673693,0.14749756694474217,0.12708574648755136,0.15942844507889953,0.13625210161517284
2013-01-03 16:00:00,0.12007960771201079,0.10541671743861415,0.1297236947259494,0.13300208735049288,0.18496573645341677,0.18290244358785798,0.16226242238946426,0.15968084027634272,0.10130860010252052,0.19136899246983047,0.10434954826654416,0.18107805063677757
2013-01-03 17:00:00,0.13730715694092027,0.15402428046637504,0.15284132740486028,0.14494914480117707,0.1865360710501311,0.10985491309255614,0.1480455272021583,0.1239466806005703,0.1072242802313608,0.10272133487179155,0.1361528157382775,0.17688374952927102
2013-01-03 18:00:00,0.18254743675078,0.1668275782879654,0.13611054187826238,0.10660100684898043,0.16001692547281995,0.1365529556123674,0.14086377923325932,0.1969452137195992,0.14392973660434538,0.1379603900155639,0.10840942278158291,0.1657095877575449
2013-01-03 19:00:00,0.11017192078986777,0.1519507044163925,0.10502968973510166,0.12472933542899546,0.10892795431260267,0.10401269638659467,0.17465016196546257,0.19496661558984102,0.14361115629859772,0.12042512607538411,0.13100778504484348,0.1815584506060684
2013-01-03 20:00:00,0.1842701689513921,0.19493515380059306,0.19879102273723298,0.19763593881886848,0.1602023389334292,0.1551115130555924,0.18306900711843008,0.18531576628528057,0.1190640467534888,0.13475620111765274,0.1335476093997249,0.16469716407561724
2013-01-03 21:00:00,0.11009960952108971,0.1591452727818927,0.14462526066717807,0.12354818916720081,0.12503513959000362,0.18010404081729384,0.16881275178045757,0.14772216836053365,0.15346030040188385,0.14490099823609806,0.177872798352753,0.19623417401428894
2013-01-03 22:00:00,0.19815001129519733,0.19084425632264612,0.150904108731773,0.1696518158885908,0.17376340965285453,0.10561834510399247,0.114431225342955,0.1846517362836975,0.1604126900878717,0.15031802583003703,0.10449998566285548,0.133891506938967
2013-01-03 23:00:00,0.14738368654542014,0.11426603679527374,0.13287269813411987,0.16556625220202395,0.18998369561232387,0.11938533995996078,0.17080107212049112,0.11362963061544137,0.17261101304940835,0.14195319886061214,0.14346778422381382,0.1743438286655173
2013-01-04 00:00:00,0.19820938230364332,0.11446090820968546,0.1265077487593233,0.17292718742835783,0.15200667057592412,0.1370810502758261,0.10641700250102341,0.13140663921439316,0.13117285914853297,0.12195886977310336,0.13202596066887845,0.19551660405832771
2013-01-04 01:00:00,0.16103273807267504,0.18128731496912284,0.1392371746302467,0.14805704716161358,0.1609045371341911,0.12497727279396129,0.11981473357329205,0.14684782551361217,0.140987732575647,0.12221215737085667,0.16419730040492492,0.13398460151429445
2013-01-04 02:00:00,0.17448966215349065,0.14033098791221385,0.1837649941771106,0.16022968167384677,0.10707008545194123,0.18007205150576372,0.19304268070918013,0.1747480242820072,0.18284154626341315,0.12379401693831035,0.1351980192216638,0.16172650388714194
2013-01-04 03:00:00,0.10449740704873425,0.11711404753499546,0.1742533334520135,0.10727557021658482,0.1545861007875828,0.13578812139993904,0.14108887355970134,0.14916115069419184,0.1592916629468319,0.17348718988594344,0.10488836344380162,0.1371456445810175
2013-01-04 04:00:00,0.128874853176853,0.19334501495881543,0.13851521361337576,0.10785037070143537,0.1135128352862558,0.16448192512524856,0.11542331017930635,0.11428176879895711,0.17124571125975768,0.14218602362069124,0.18858567437100365,0.14674818605794207
2013-01-04 05:00:00,0.11262954761471788,0.13538647746795165,0.10191162516285605,0.12050749412310882,0.1620661761284342,0.14995139668307697,0.16883860456085936,0.13496354446383682,0.15166811616161924,0.15899970929478094,0.1769339502077691,0.10811009080427256
2013-01-04 06:00:00,0.13023985128998877,0.17570704185138983,0.18036632544103365,0.11581193123862837,0.13699086624225806,0.15897580590977992,0.11697470661423612,0.13306844850501856,0.18363199763708604,0.15005949205104493,0.1884354958102601,0.10256016776759853
2013-01-04 07:00:00,0.11251474893955571,0.17324177557917647,0.1275808568037614,0.11065241150227577,0.17741778047720588,0.19457191224061648,0.16546450115078237,0.13068386747593527,0.1727097781921135,0.14364665846524996,0.142392891428058,0.17660692379934867
2013-01-04 08:00:00,0.13245664594356357,0.18898893712474696,0.15892681685706941,0.11358771446505138,0.10551174164612122,0.19501233620575392,0.12581974232121376,0.11720846805074471,0.1872844962923307,0.17413490970778295,0.16121608444354163,0.14593424445336572
2013-01-04 09:00:00,0.14210118386093326,0.16304210511502715,0.10322997859443553,0.1560026575902316,0.11165669622125066,0.1118441271278234,0.10481243453955644,0.14216506166679146,0.12101586162466531,0.15629653308983116,0.1520215471502951,0.1629582851747652
2013-01-04 10:00:00,0.107106395886393,0.1757858896542483,0.16691184817834714,0.11947312874390238,0.1690939677638773,0.18504714286253693,0.19656390628311193,0.14550371200178688,0.13054513137987708,0.13095471041751522,0.16047531104781193,0.17468679803130405
2013-01-04 11:00:00,0.1699558254586897,0.13559844771947194,0.13946095610901585,0.1959187378248085,0.15217398323005335,0.13531142869728294,0.10733066160303086,0.1781986511030894,0.14828901572806508,0.19778843300303328,0.12693017963488273,0.1425749565398718
2013-01-04 12:00:00,0.157385931631914,0.1277185753877591,0.15043316608470775,0.16888696409199916,0.15788992337273142,0.11080851349752101,0.15201980481982033,0.18036485628951135,0.1500862360034033,0.1232100474235869,0.13081291710532722,0.1374875487180215
2013-01-04 13:00:00,0.12728211340533108,0.19033178613099322,0.14223374804885525,0.15484513164736363,0.18511386371045208,0.13908407091809805,0.1348728234333786,0.1529821771115477,0.16151077738316527,0.1146200800068538,0.10328314251639713,0.11764604537046176
2013-01-04 14:00:00,0.15308555315980724,0.14356986680026676,0.1358479379433013,0.17147880789392705,0.1495345117281047,0.15179622754706207,0.16676172967767705,0.14682377742946495,0.1826543055163959,0.16225399534935914,0.13106700387824075,0.18014798847661798
2013-01-04 15:00:00,0.110172587783307,0.1972625414223014,0.15587632723990477,0.12716720380271418,0.18179297892007734,0.19688884490397585,0.18522127041934178,0.17859989686185251,0.15355092054945405,0.14997143063593746,0.12498612424781558,0.1840822775659056
2013-01-04 16:00:00,0.1583911805408294,0.1671406807670563,0.19808759997269396,0.19346909941058427,0.15182089391470546,0.1379477925180122,0.16118318665592202,0.18952542617048496,0.19471694458759864,0.1191118043505335,0.15655434985147587,0.17421782971574679
2013-01-04 17:00:00,0.1937443503947473,0.16298430265803804,0.11209235216093302,0.18473403641712294,0.19348679996115098,0.10205167179716164,0.1595360997346994,0.16830660762380464,0.17315307213585324,0.11174578215359585,0.15736543262594263,0.18834418863949415
2013-01-04 18:00:00,0.13269003089897546,0.11230773294918063,0.13215898849681446,0.17346508549664685,0.1675259128078057,0.18680382435266227,0.1125364392073073,0.18088104055368948,0.11870883722062987,0.1547906881461855,0.14834636039534815,0.16563877985142444
2013-01-04 19:00:00,0.16759278402226258,0.19580067189660155,0.10503151700742543,0.14887574163443543,0.11572442996930012,0.11196282097993095,0.17189677957017213,0.19476288139911296,0.16282428768548532,0.1297816741807188,0.13013154365484533,0.17045836350296015
2013-01-04 20:00:00,0.11405034798414485,0.14586177509169967,0.17471053760579566,0.18508088033137032,0.1373258792762812,0.1487044661423841,0.1213228875282189,0.1049361426873742,0.15709890013986896,0.11117596692831797,0.10729566781318807,0.12017236977036538
2013-01-04 21:00:00,0.1725223032094533,0.15872854423630992,0.16664082156350113,0.17536481514003266,0.18746707439200666,0.1858875860362161,0.1499263621233127,0.1884567552846051,0.1772300442613114,0.1499497376150283,0.19877149737336103,0.17765280629152758
2013-01-04 22:00:00,0.12984941847250228,0.14172248945391028,0.12237238381777753,0.16694139981774342,0.13593733026333374,0.15238260587785007,0.10456966222138324,0.1285651164228956,0.18157344269910475,0.1641179776510277,0.13487959354156853,0.13431709860801608
2013-01-04 23:00:00,0.11924737707508248,0.12463093889867358,0.1426035848939045,0.19232576757496458,0.11983081681998628,0.14558902366660212,0.1324685984332479,0.14850469081679524,0.1307907611296508,0.10472516256706563,0.15043310396261622,0.14472416148064862
2013-01-05 00:00:00,0.159599171358374,0.19128582993359108,0.1653320712921852,0.1643144342561232,0.148210008793943,0.1809955199524227,0.1872509185872999,0.18062397357055593,0.11478634854897472,0.1509586699215416,0.19865595046963389,0.13283490185322322
2013-01-05 01:00:00,0.10297847479541386,0.15833566884389308,0.16711585284820862,0.13756177866192543,0.1402458376588775,0.10300685802147956,0.15681438199908138,0.1726919434041875,0.16450751159455088,0.10932206316960903,0.14504510266673115,0.15779668706939112
2013-01-05 02:00:00,0.18388177068379535,0.10127480046517492,0.1180354811104361,0.1562722250771036,0.1628807604264684,0.15824963264283895,0.1556585503897076,0.11570252495622833,0.10181860520531608,0.18011959123649662,0.13281504830995416,0.16685700290536787
2013-01-05 03:00:00,0.10147756824249048,0.16272251198530815,0.18917324419809062,0.12064607829324946,0.1446846498171871,0.14214638220117343,0.137790486516647,0.16688284651865032,0.17986634707302473,0.1768116231155129,0.15298771921077378,0.1585638747287592
2013-01-05 04:00:00,0.1688101324293983,0.1336929689269849,0.1788292947306221,0.12023570838913558,0.12712069447922483,0.19954215851935575,0.18384414725967,0.10795368575075882,0.15123621801332413,0.12725580083007046,0.15884212173802204,0.13284719814848003
2013-01-05 05:00:00,0.12804993945036927,0.15375495235691372,0.11444456294832189,0.17361610452443488,0.14229636329742848,0.1811892951722598,0.1286841880744167,0.1367562049664407,0.20076100828480498,0.11113500123567496,0.18644251718120142,0.12284947965820478
2013-01-05 06:00:00,0.17458941296899727,0.18966422068781524,0.18796167339994566,0.17956368109985088,0.1429734142119678,0.10646622097125245,0.11363584492340018,0.1823529657731084,0.19947407549408583,0.19278928137278112,0.10787973811053278,0.18556386384395535
2013-01-05 07:00:00,0.19730993912753797,0.13681806061604412,0.17596887244347958,0.19830092098417074,0.19133327020340823,0.1201388619613444,0.15736919256506177,0.1438615679185492,0.12379894727412168,0.15283710879267717,0.1475441653937274,0.13130755339455522
2013-01-05 08:00:00,0.12598767804947603,0.19196587878946014,0.18097092910738832,0.1862095054016304,0.19907398990152875,0.14635424827917776,0.1278462642348746,0.16109780745182486,0.1861080927164523,0.11446633128982359,0.17930727555939507,0.1449344307852146
2013-01-05 09:00:00,0.1587495814326326,0.16346985957002919,0.15546837104923916,0.15549328065043116,0.1634907319315403,0.17142805570264674,0.17863734082148475,0.1739499763055623,0.18241560155466607,0.11238815939518457,0.17299412902907393,0.11027530668341393
2013-01-05 10:00:00,0.16035973061203107,0.1027376617695028,0.12323932899099337,0.11013462443715366,0.1094739497419333,0.13436035243841493,0.11909617203880109,0.18327829831550313,0.12476897451007214,0.1853196523262549,0.15975773549016475,0.13125345446894057
2013-01-05 11:00:00,0.15840262274740421,0.194121155542693,0.19302329682727692,0.15006475662992816,0.17447730392791638,0.13717575168544763,0.17950309930206643,0.1772289441663452,0.1668627615888743,0.155784905821359,0.10488687349175765,0.10974691276965555
2013-01-05 12:00:00,0.12350769529405577,0.17028922378168632,0.16040798979663157,0.19399316678620648,0.16906807227789233,0.19334658862591164,0.1619991641134232,0.10191385955789378,0.19891663218481986,0.12730119034474674,0.13626517115830722,0.13557086272602437
2013-01-05 13:00:00,0.19649673821020747,0.200954122103657,0.1358456280040236,0.1799836570088566,0.1838241237610309,0.19658488763124365,0.10539672467386428,0.14324752042576247,0.17437868853874988,0.15880438884049536,0.15754090550778346,0.17215193883565255
2013-01-05 14:00:00,0.14595688510414948,0.1184783980769196,0.12762220017038872,0.14975376984779554,0.1359894809134923,0.14201292011010108,0.15737186046154686,0.14755796904620147,0.11080718337247539,0.13262960792017897,0.13121733448484302,0.19864117281891264
2013-01-05 15:00:00,0.18590792981715965,0.11498063753293464,0.19265861028656006,0.1467949987181355,0.10715507198585918,0.1911241780585192,0.16808083605274107,0.10681701288131913,0.15132767316447845,0.18042938110072104,0.1525004778974018,0.1637895465771789
2013-01-05 16:00:00,0.17123791056155352,0.19454952933351943,0.14326352916048515,0.12308855987073844,0.1624721646753323,0.13431530822575372,0.1951292436964615,0.15543419623932503,0.14752599088360518,0.15059905487009895,0.16863667555827513,0.1282203370476575
2013-01-05 17:00:00,0.13105680369537723,0.1709949247588539,0.15533226017657695,0.11903444669004623,0.11371457044119107,0.10958696551786264,0.1799136944910602,0.16209018375425058,0.10138749755420448,0.1978289269558685,0.11723248194767322,0.1669839892287301
